Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Year,Year_Diff,Quantile_1_Freq,Quantile_2_Freq,Quantile_3_Freq,Quantile_4_Freq,Quantile_5_Freq
252,3.39045393037274,24387,2002-07-20,2005-12-31,1260,2002,0,5243.0,5551.0,4993.0,4399.0,4201.0
253,4.067920792079208,5050,2004-03-16,2005-12-31,655,1935,69,1118.0,1229.0,1112.0,951.0,640.0
254,2.042105263157895,190,2004-12-03,2005-11-16,348,2003,1,66.0,45.0,32.0,28.0,19.0
255,3.142389882250327,4586,2001-08-15,2005-12-31,1599,2001,0,1246.0,1031.0,863.0,702.0,744.0
256,3.440720808871494,12264,2000-04-16,2005-12-31,2085,2000,0,3501.0,3285.0,2556.0,1822.0,1100.0
257,3.9115765617575033,27357,2001-07-15,2005-12-31,1630,1973,28,5042.0,6042.0,5972.0,5490.0,4811.0
258,2.951219512195122,164,2000-09-02,2005-12-22,1937,1999,1,63.0,31.0,25.0,24.0,21.0
259,3.220319634703196,876,2005-08-29,2005-12-31,124,2004,1,249.0,164.0,165.0,135.0,163.0
260,3.15609756097561,205,2000-01-16,2005-12-31,2176,1967,33,88.0,45.0,32.0,27.0,13.0
261,3.6901140684410647,526,2004-06-25,2005-12-29,552,1948,56,167.0,133.0,101.0,79.0,46.0
262,3.710370031978072,4378,2004-04-04,2005-12-31,636,1974,30,752.0,829.0,892.0,881.0,1024.0
263,3.984444444444444,900,2004-08-19,2005-12-26,494,2001,3,166.0,123.0,132.0,178.0,301.0
264,2.888059701492537,134,2004-02-09,2005-12-20,680,2002,2,47.0,25.0,20.0,23.0,19.0
265,3.25,308,2003-04-22,2005-12-29,982,2002,1,121.0,65.0,50.0,40.0,32.0
266,3.055555555555556,126,2004-05-07,2005-12-22,594,2000,4,33.0,26.0,31.0,19.0,17.0
267,3.6867469879518073,1162,2004-07-08,2005-12-31,541,1994,10,233.0,182.0,194.0,237.0,316.0
268,3.711451758340848,5545,2004-04-10,2005-12-31,630,1980,24,1515.0,1326.0,1091.0,904.0,709.0
269,3.756277076442912,21467,1999-12-18,2005-12-31,2205,1989,10,5482.0,5456.0,4709.0,3563.0,2257.0
270,4.289368944031183,36431,2003-05-27,2005-12-31,949,2001,2,7120.0,8324.0,8021.0,7437.0,5529.0
271,3.1046025104602517,478,2000-05-19,2005-12-26,2047,1943,57,153.0,96.0,77.0,82.0,70.0
272,2.919354838709677,62,2005-09-25,2005-12-27,93,1973,32,28.0,9.0,8.0,5.0,12.0
273,3.3624754113716557,32027,2004-09-17,2005-12-31,470,2004,0,7060.0,6919.0,6194.0,5954.0,5900.0
274,2.7674418604651163,774,2002-10-08,2005-12-30,1179,2002,0,293.0,183.0,118.0,101.0,79.0
275,3.633405639913232,10603,2002-12-25,2005-12-31,1102,2002,0,3585.0,2755.0,2043.0,1397.0,823.0
276,2.0782608695652174,115,2000-09-24,2005-12-26,1919,1998,2,50.0,18.0,18.0,12.0,17.0
277,3.445859872611465,157,2004-01-06,2005-12-07,701,2003,1,48.0,26.0,30.0,28.0,25.0
278,2.144578313253012,83,2001-07-06,2005-12-15,1623,1990,11,39.0,15.0,10.0,11.0,8.0
279,3.1696065128900948,737,2003-10-06,2005-12-30,816,1984,19,235.0,159.0,132.0,106.0,105.0
280,3.352504638218924,539,2001-11-20,2005-12-27,1498,1998,3,183.0,131.0,90.0,71.0,64.0
281,3.75505129002176,3217,2003-08-06,2005-12-31,878,1993,10,760.0,689.0,633.0,596.0,539.0
282,3.6666666666666665,393,2003-08-31,2005-12-21,843,2003,0,91.0,61.0,64.0,80.0,97.0
283,3.706555834378921,6376,2000-02-25,2005-12-31,2136,1996,4,1482.0,1457.0,1306.0,1178.0,953.0
284,2.2577319587628866,97,2005-04-06,2005-12-28,266,2005,0,31.0,19.0,17.0,14.0,16.0
285,3.3265990862364365,14008,2000-01-05,2005-12-31,2187,1997,3,3709.0,3322.0,2852.0,2342.0,1783.0
286,2.9162303664921465,191,2004-07-09,2005-12-29,538,1966,38,69.0,36.0,32.0,29.0,25.0
287,3.572,250,1999-12-30,2005-12-30,2192,1994,5,76.0,45.0,39.0,44.0,46.0
288,3.547038327526133,1148,2004-09-01,2005-12-31,486,2004,0,292.0,204.0,205.0,219.0,228.0
289,2.334768812330009,4412,2000-01-05,2005-12-29,2185,1998,2,1583.0,1075.0,760.0,551.0,443.0
290,3.584499800633775,47651,2004-06-10,2005-12-31,569,2004,0,10679.0,10949.0,9935.0,8856.0,7232.0
291,2.2222222222222223,108,2000-11-08,2005-12-18,1866,2000,0,54.0,20.0,10.0,11.0,13.0
292,3.857677902621723,534,2005-08-13,2005-12-31,140,2005,0,155.0,101.0,95.0,92.0,91.0
293,3.7598039215686274,408,2003-11-12,2005-12-25,774,2003,0,104.0,90.0,69.0,73.0,72.0
294,3.1515151515151514,462,2004-06-07,2005-12-20,561,2002,2,182.0,108.0,69.0,54.0,49.0
295,3.314671547972646,28954,1999-12-17,2005-12-31,2206,1995,4,5340.0,6328.0,6416.0,5721.0,5149.0
296,2.913793103448276,116,2002-01-25,2005-12-20,1425,2000,2,45.0,19.0,14.0,18.0,20.0
297,2.878834355828221,1956,2003-10-11,2005-12-31,812,2003,0,563.0,469.0,377.0,315.0,232.0
298,3.101098901098901,455,2003-11-08,2005-12-28,781,2002,1,123.0,95.0,99.0,79.0,59.0
299,3.7066437928883342,76944,2001-04-15,2005-12-31,1721,2001,0,16692.0,19008.0,17440.0,14349.0,9455.0
300,2.455357142857143,112,2000-01-09,2005-12-22,2174,1997,3,60.0,24.0,17.0,8.0,3.0
301,2.605714285714286,175,2005-04-15,2005-12-28,257,2003,2,83.0,36.0,24.0,25.0,7.0
302,2.817974971558589,879,2003-01-27,2005-12-30,1068,2001,2,319.0,221.0,139.0,131.0,69.0
303,3.088888888888889,225,2003-02-11,2005-12-29,1052,1959,44,87.0,44.0,35.0,40.0,19.0
304,3.768310475634666,3427,2003-09-12,2005-12-31,841,1997,6,1002.0,769.0,624.0,548.0,484.0
305,3.624414976599064,12820,2004-07-01,2005-12-31,548,1996,8,2299.0,2649.0,2574.0,2589.0,2709.0
306,3.0558375634517767,197,2005-01-21,2005-12-19,332,2005,0,69.0,35.0,35.0,35.0,23.0
307,3.4754098360655736,122,2004-08-21,2005-11-29,465,2002,2,41.0,17.0,17.0,13.0,34.0
308,2.78,200,2000-01-11,2005-12-19,2169,1974,26,96.0,31.0,23.0,29.0,21.0
309,3.075055187637969,453,2001-04-07,2005-12-28,1726,1975,26,163.0,126.0,76.0,54.0,34.0
310,3.3617977528089886,445,2000-10-20,2005-12-28,1895,2000,0,167.0,107.0,90.0,51.0,30.0
311,3.5778941010670424,24835,2001-03-01,2005-12-31,1766,1994,7,5492.0,6279.0,5636.0,4552.0,2876.0
312,3.710127220245277,65477,2000-04-15,2005-12-31,2086,2000,0,14330.0,16955.0,15253.0,12001.0,6938.0
313,3.689345970424398,99812,2000-10-26,2005-12-31,1892,2000,0,18975.0,22563.0,22250.0,20251.0,15773.0
314,3.414396887159533,514,2005-05-10,2005-12-31,235,1985,20,133.0,90.0,97.0,95.0,99.0
315,3.293577981651376,109,2005-03-16,2005-12-30,289,1964,41,49.0,12.0,19.0,16.0,13.0
316,4.301984126984127,2520,2005-07-15,2005-12-31,169,1999,6,455.0,497.0,516.0,527.0,525.0
317,3.0,94,2005-04-27,2005-12-28,245,1997,8,40.0,23.0,15.0,5.0,11.0
318,2.336842105263158,95,2000-01-22,2005-12-22,2161,1994,6,46.0,22.0,13.0,5.0,9.0
319,3.0252100840336134,119,2005-02-20,2005-12-23,306,1987,18,38.0,21.0,21.0,18.0,21.0
320,2.814516129032258,124,2000-01-14,2005-11-20,2137,1997,3,47.0,38.0,14.0,17.0,8.0
321,2.7222222222222223,144,2004-10-26,2005-12-22,422,2004,0,47.0,28.0,21.0,28.0,20.0
322,2.589086859688196,898,2000-05-13,2005-12-31,2058,1974,26,293.0,205.0,151.0,138.0,111.0
323,2.419943820224719,712,1999-12-30,2005-12-30,2192,1999,0,275.0,139.0,117.0,98.0,83.0
324,3.061381074168798,391,2000-01-14,2005-12-31,2178,1994,6,154.0,67.0,55.0,44.0,71.0
325,4.19536128456735,1121,2004-11-18,2005-12-31,408,2004,0,274.0,262.0,256.0,204.0,125.0
326,3.290909090909091,165,2004-05-21,2005-12-28,586,1937,67,66.0,45.0,22.0,16.0,16.0
327,3.1853932584269664,178,2000-04-19,2005-11-26,2047,1997,3,72.0,30.0,35.0,25.0,16.0
328,2.8984771573604062,197,2002-08-21,2005-12-20,1217,2002,0,59.0,43.0,25.0,29.0,41.0
329,3.587858026740712,66266,2000-02-01,2005-12-31,2160,1999,1,14115.0,16244.0,14783.0,12393.0,8731.0
330,3.4609438567941417,27038,2000-01-05,2005-12-31,2187,1998,2,6784.0,6785.0,5471.0,4564.0,3434.0
331,3.622023872622808,47167,2000-03-02,2005-12-31,2130,1997,3,10537.0,11814.0,10693.0,8623.0,5500.0
332,2.25503355704698,149,2002-10-15,2005-12-29,1171,2002,0,79.0,23.0,17.0,17.0,13.0
333,3.786259541984733,393,2004-01-30,2005-12-29,699,2003,1,125.0,85.0,64.0,61.0,58.0
334,3.55764263322884,39875,2005-02-11,2005-12-31,323,2005,0,8226.0,8357.0,7959.0,7649.0,7684.0
335,2.1812080536912752,149,2003-07-18,2005-12-16,882,1981,22,74.0,28.0,22.0,11.0,14.0
336,3.170854271356784,199,2005-04-08,2005-12-29,265,1978,27,88.0,40.0,32.0,19.0,20.0
337,2.972961186218927,2293,2000-01-06,2005-12-31,2186,1983,17,897.0,608.0,390.0,252.0,146.0
338,3.889443651925821,1402,2002-03-08,2005-12-31,1394,1942,60,352.0,269.0,259.0,235.0,287.0
339,3.784810126582279,553,2004-10-08,2005-12-25,443,1968,36,156.0,121.0,117.0,78.0,81.0
340,2.938202247191011,178,2001-07-29,2005-12-03,1588,1998,3,59.0,36.0,38.0,28.0,17.0
341,3.0510204081632653,1862,2003-12-26,2005-12-31,736,2004,-1,509.0,367.0,298.0,295.0,393.0
342,3.703240058910162,1358,2003-09-12,2005-12-31,841,2001,2,294.0,256.0,251.0,273.0,284.0
343,3.1739130434782608,92,2005-04-19,2005-12-19,244,2000,5,39.0,17.0,9.0,12.0,15.0
344,3.697004608294931,2604,1999-12-09,2005-12-31,2214,1967,32,737.0,616.0,528.0,401.0,322.0
345,4.111377245508982,4175,2004-10-12,2005-12-30,444,1998,6,723.0,852.0,859.0,826.0,915.0
346,3.051546391752577,485,2005-02-15,2005-12-28,316,2005,0,186.0,120.0,95.0,52.0,32.0
347,2.435185185185185,108,2000-01-24,2005-12-22,2159,1989,11,51.0,20.0,17.0,10.0,10.0
348,3.4052908391553496,12739,2000-02-27,2005-12-31,2134,1988,12,3445.0,3353.0,2689.0,1991.0,1261.0
349,2.4682675814751285,583,2001-04-19,2005-12-28,1714,1978,23,249.0,115.0,87.0,56.0,76.0
350,3.7958297132927887,1151,2004-03-03,2005-12-31,668,1993,11,276.0,219.0,194.0,225.0,237.0
351,2.937984496124031,129,2004-05-14,2005-12-19,584,1969,35,58.0,29.0,22.0,7.0,13.0
352,2.563025210084034,119,2001-04-12,2005-12-18,1711,1997,4,51.0,27.0,23.0,13.0,5.0
353,3.2548387096774194,20460,2002-04-12,2005-12-31,1359,2002,0,5323.0,5063.0,4233.0,3375.0,2466.0
354,2.2816901408450705,142,2005-02-17,2005-12-23,309,1981,24,65.0,28.0,16.0,19.0,14.0
355,2.0,150,1999-12-30,2005-12-21,2183,1973,26,82.0,30.0,18.0,12.0,8.0
356,3.068983957219251,1870,2005-04-05,2005-12-31,270,2005,0,652.0,495.0,370.0,246.0,107.0
357,3.5123780945236307,77314,2003-12-01,2005-12-31,761,2003,0,19191.0,19440.0,17037.0,13368.0,8278.0
358,3.538896276595745,3008,2002-08-06,2005-12-31,1243,1979,23,989.0,816.0,567.0,406.0,230.0
359,4.1543668122270745,4580,2004-02-08,2005-12-31,692,2003,1,1115.0,1087.0,987.0,809.0,582.0
360,2.393993724787091,2231,2002-01-26,2005-12-31,1435,1999,3,872.0,519.0,343.0,315.0,182.0
361,3.635833635526793,35849,2004-11-02,2005-12-31,424,2004,0,8471.0,8636.0,7466.0,6386.0,4890.0
362,2.513211382113821,3936,2000-05-02,2005-12-30,2068,2000,0,1225.0,877.0,704.0,578.0,552.0
363,2.954351795496044,1643,2003-12-28,2005-12-31,734,2002,1,553.0,380.0,288.0,249.0,173.0
364,2.934959349593496,123,2004-04-01,2005-12-29,637,2004,0,26.0,27.0,24.0,15.0,31.0
365,3.2153846153846155,260,2001-02-09,2005-12-05,1760,1989,12,99.0,64.0,42.0,30.0,25.0
366,3.4971428571428573,350,2004-11-13,2005-12-27,409,2004,0,96.0,71.0,92.0,46.0,45.0
367,3.139663906086677,12437,2002-11-03,2005-12-31,1154,2003,-1,3498.0,3076.0,2501.0,2025.0,1337.0
368,3.411469534050179,1395,2003-08-26,2005-12-31,858,1986,17,463.0,293.0,234.0,207.0,198.0
369,2.860706860706861,962,2002-05-28,2005-12-28,1310,2000,2,347.0,246.0,186.0,131.0,52.0
370,3.1095041322314048,484,2000-01-06,2005-12-27,2182,1918,82,238.0,103.0,50.0,57.0,36.0
371,3.874251497005988,2004,2003-10-14,2005-12-30,808,1966,37,507.0,443.0,412.0,345.0,297.0
372,2.391891891891892,148,2000-01-15,2005-12-30,2176,1998,2,60.0,30.0,22.0,23.0,13.0
373,2.776470588235294,85,2000-11-30,2005-12-15,1841,2000,0,37.0,18.0,12.0,12.0,6.0
374,3.3292181069958846,243,2005-09-27,2005-12-29,93,1976,29,89.0,62.0,42.0,31.0,19.0
375,3.0266472868217056,2064,2003-09-29,2005-12-29,822,2003,0,684.0,491.0,406.0,265.0,218.0
376,3.424870466321244,193,2003-09-12,2005-12-02,812,2001,2,71.0,37.0,35.0,23.0,27.0
377,2.5357142857142856,112,2003-09-12,2005-12-19,829,1979,24,33.0,26.0,25.0,17.0,11.0
378,2.83787416004887,8185,2003-09-04,2005-12-31,849,2003,0,2274.0,2049.0,1645.0,1322.0,895.0
379,2.632911392405063,158,2005-03-25,2005-12-28,278,1996,9,55.0,27.0,31.0,25.0,20.0
380,3.092627599243857,529,2003-05-30,2005-12-30,945,1992,11,227.0,106.0,84.0,55.0,57.0
381,3.392042042042042,6660,2000-01-14,2005-12-31,2178,1991,9,1490.0,1247.0,1198.0,1280.0,1445.0
382,3.0822784810126582,158,2004-10-19,2005-12-20,427,2004,0,54.0,26.0,27.0,26.0,25.0
383,2.7443946188340806,223,2001-10-04,2005-12-18,1536,2001,0,95.0,47.0,32.0,28.0,21.0
384,3.737134909596662,1438,2004-07-16,2005-12-31,533,1986,18,400.0,330.0,265.0,235.0,208.0
385,3.627775405636208,9368,2002-11-05,2005-12-31,1152,2002,0,2586.0,2258.0,1860.0,1510.0,1154.0
386,2.949625595643295,1469,2001-03-23,2005-12-31,1744,1994,7,587.0,378.0,258.0,147.0,99.0
387,3.51530612244898,588,2000-02-13,2005-12-31,2148,1984,16,196.0,140.0,113.0,87.0,52.0
388,2.3225806451612905,217,2001-04-26,2005-12-21,1700,1990,11,100.0,45.0,30.0,20.0,22.0
389,3.112531969309463,391,2005-02-20,2005-12-29,312,2002,3,152.0,80.0,64.0,57.0,38.0
390,2.6905761159862647,5242,2002-07-04,2005-12-22,1267,1981,21,1910.0,1337.0,884.0,674.0,437.0
391,3.5384615384615383,572,2003-10-25,2005-12-31,798,1967,36,217.0,101.0,86.0,89.0,79.0
392,3.2333333333333334,60,2005-08-10,2005-12-28,140,1993,12,22.0,14.0,12.0,2.0,10.0
393,3.3227949213823256,11893,2002-01-26,2005-12-31,1435,1998,4,3589.0,2957.0,2261.0,1761.0,1325.0
394,3.5720470006184293,1617,2000-03-27,2005-12-30,2104,1916,84,499.0,357.0,312.0,240.0,209.0
395,3.9879253567508233,1822,2004-04-24,2005-12-31,616,1935,69,535.0,470.0,341.0,271.0,205.0
396,3.1029411764705883,204,2004-04-15,2005-12-19,613,2001,3,62.0,34.0,18.0,37.0,53.0
397,3.929144385026738,748,2004-04-23,2005-12-31,617,1946,58,196.0,194.0,136.0,128.0,94.0
398,2.7483870967741937,3565,2000-01-11,2005-12-30,2180,1976,24,1164.0,859.0,727.0,507.0,308.0
399,2.336,125,2002-09-19,2005-12-02,1170,2001,1,58.0,28.0,13.0,12.0,14.0
400,3.8326563769293256,3693,2003-03-28,2005-12-29,1007,1970,33,961.0,807.0,719.0,634.0,572.0
401,3.634627233518176,3246,2000-09-09,2005-12-31,1939,1989,11,553.0,590.0,626.0,636.0,841.0
402,3.2459016393442623,122,2004-04-23,2005-12-28,614,1999,5,41.0,24.0,18.0,21.0,18.0
403,3.090909090909091,440,2001-03-15,2005-12-28,1749,2000,1,151.0,77.0,63.0,53.0,96.0
404,2.491266375545852,458,2003-05-12,2005-12-28,961,2001,2,179.0,98.0,65.0,61.0,55.0
405,3.751579834292937,7121,2003-06-17,2005-12-31,928,1987,16,1721.0,1816.0,1547.0,1280.0,757.0
406,3.762757883045025,48617,2004-12-08,2005-12-31,388,2005,-1,11356.0,10861.0,9696.0,8818.0,7886.0
407,2.680365296803653,219,2002-12-22,2005-12-29,1103,1972,30,106.0,39.0,33.0,23.0,18.0
408,3.4055299539170507,2821,2001-06-15,2005-12-31,1660,1990,11,832.0,624.0,505.0,441.0,419.0
409,3.548098434004474,447,2005-01-19,2005-12-30,345,1966,39,89.0,87.0,87.0,73.0,111.0
410,3.904856293359762,1009,2001-09-27,2005-12-31,1556,1998,3,261.0,263.0,210.0,182.0,93.0
411,2.916256157635468,203,2000-05-30,2005-12-29,2039,1999,1,98.0,43.0,23.0,23.0,16.0
412,3.125,320,2002-02-01,2005-12-19,1417,1999,3,114.0,68.0,50.0,45.0,43.0
413,3.4105787555585274,29909,2002-07-18,2005-12-31,1262,2002,0,7342.0,7808.0,6748.0,5137.0,2874.0
414,2.936974789915966,1428,2000-08-29,2005-12-28,1947,1999,1,579.0,317.0,225.0,177.0,130.0
415,1.761904761904762,126,2002-11-19,2005-11-19,1096,2002,0,57.0,27.0,16.0,17.0,9.0
416,2.987562189054726,11256,2003-09-22,2005-12-31,831,2003,0,3317.0,2919.0,2374.0,1713.0,933.0
417,3.931058020477816,1465,2004-03-22,2005-12-31,649,1986,18,379.0,279.0,275.0,238.0,294.0
418,2.7273168364871423,2061,2005-05-26,2005-12-31,219,2004,1,805.0,476.0,339.0,231.0,210.0
419,3.906821963394343,601,2005-08-15,2005-12-30,137,2005,0,169.0,117.0,93.0,104.0,118.0
420,3.713459399332592,4495,2000-03-02,2005-12-31,2130,1999,1,1210.0,1009.0,855.0,774.0,647.0
421,4.043566362715299,987,2005-02-08,2005-12-31,326,2003,2,260.0,212.0,200.0,166.0,149.0
422,3.395416515096399,5498,2000-10-08,2005-12-31,1910,1964,36,1637.0,1381.0,1100.0,831.0,549.0
423,2.983108108108108,296,2000-08-28,2005-12-30,1950,1963,37,103.0,63.0,38.0,58.0,34.0
424,3.5564447592067987,14120,1999-12-30,2005-12-31,2193,1998,1,3502.0,3594.0,3098.0,2466.0,1460.0
425,3.66990291262136,4532,2003-08-06,2005-12-31,878,2000,3,1092.0,946.0,899.0,832.0,763.0
426,3.246857955892815,4217,2001-02-23,2005-12-31,1772,2001,0,1122.0,863.0,832.0,718.0,682.0
427,2.8690787019768744,2681,2002-05-08,2005-12-31,1333,1990,12,852.0,593.0,500.0,349.0,387.0
428,2.834782608695652,115,2004-09-03,2005-12-21,474,2004,0,40.0,16.0,19.0,18.0,22.0
429,3.3617719442165708,1219,2000-02-03,2005-12-31,2158,1997,3,311.0,241.0,182.0,228.0,257.0
430,4.047865459249676,1546,2004-03-01,2005-12-29,668,2002,2,273.0,237.0,259.0,311.0,466.0
431,3.5421861409104087,3449,2003-10-20,2005-12-30,802,2002,1,834.0,817.0,731.0,606.0,461.0
432,3.98894620486367,2714,1999-12-12,2005-12-31,2211,1996,3,753.0,607.0,545.0,455.0,354.0
433,3.55541172956288,10043,2000-12-31,2005-12-30,1825,1993,7,2653.0,2353.0,2000.0,1722.0,1315.0
434,3.4782608695652173,138,2005-01-05,2005-12-20,349,2004,1,39.0,31.0,29.0,24.0,15.0
435,2.8658892128279883,343,2001-10-10,2005-11-06,1488,1996,5,124.0,93.0,64.0,43.0,19.0
436,3.8146341463414632,3485,2001-01-25,2005-12-31,1801,1985,16,723.0,759.0,792.0,666.0,545.0
437,3.272727272727273,165,2005-03-11,2005-12-25,289,2005,0,46.0,26.0,17.0,24.0,52.0
438,3.030980603448276,3712,1999-12-18,2005-12-28,2202,1997,2,1117.0,872.0,651.0,581.0,491.0
439,3.2165697674418605,688,2001-03-23,2005-12-31,1744,1961,40,288.0,148.0,118.0,73.0,61.0
440,2.925233644859813,107,2003-09-09,2005-12-29,842,2003,0,32.0,21.0,16.0,21.0,17.0
441,3.7705882352941176,340,2003-11-19,2005-12-30,772,1968,35,107.0,59.0,57.0,50.0,67.0
442,3.934129368970425,25292,2000-01-05,2005-12-31,2187,1988,12,5231.0,6433.0,5794.0,4722.0,3112.0
443,3.973709434478981,36515,2002-12-09,2005-12-31,1118,2002,0,8794.0,9604.0,8296.0,6392.0,3429.0
444,3.1666666666666665,90,2004-09-17,2005-12-30,469,2001,3,41.0,19.0,12.0,10.0,8.0
445,3.539686753384656,7534,2000-01-05,2005-12-31,2187,1996,4,2221.0,1977.0,1556.0,1145.0,635.0
446,2.8372739916550764,719,1999-12-30,2005-12-29,2191,1995,4,322.0,182.0,108.0,73.0,34.0
447,3.417582417582417,91,2004-11-05,2005-12-22,412,1986,18,40.0,17.0,9.0,11.0,14.0
448,3.201058201058201,189,2003-08-26,2005-12-23,850,2001,2,69.0,31.0,25.0,35.0,29.0
449,2.988888888888889,90,2005-01-29,2005-12-30,335,2003,2,22.0,19.0,17.0,15.0,17.0
450,3.3503649635036497,137,2001-01-06,2005-11-09,1768,2000,1,57.0,31.0,25.0,14.0,10.0
451,4.16546762589928,1112,2005-04-18,2005-12-31,257,1993,12,255.0,203.0,223.0,197.0,234.0
452,2.894238683127572,2430,2003-08-25,2005-12-31,859,2002,1,879.0,582.0,428.0,321.0,220.0
453,3.5492957746478875,426,2003-12-28,2005-12-27,730,1992,11,159.0,106.0,82.0,49.0,30.0
454,3.933442444080742,1833,2004-01-18,2005-12-31,713,1995,9,458.0,393.0,324.0,320.0,338.0
455,3.788265306122449,784,2003-11-26,2005-12-29,764,1999,4,164.0,107.0,141.0,149.0,223.0
456,3.6787755102040816,2450,1999-12-30,2005-12-30,2192,1996,3,693.0,615.0,532.0,372.0,238.0
457,3.8743855021325433,116762,2003-11-20,2005-12-31,772,2004,-1,22626.0,26467.0,25699.0,23531.0,18439.0
458,3.546478873239437,355,2002-03-01,2005-11-13,1353,2001,1,107.0,85.0,58.0,58.0,47.0
459,3.4776509420987485,7271,2002-07-16,2005-12-31,1264,1996,6,1956.0,1897.0,1520.0,1215.0,683.0
460,2.194767441860465,344,2003-06-10,2005-12-28,932,1971,32,151.0,76.0,58.0,41.0,18.0
461,3.46875,544,2001-07-03,2005-12-15,1626,2000,1,141.0,101.0,89.0,110.0,103.0
462,4.038560411311054,778,2004-12-31,2005-12-24,358,2005,-1,179.0,134.0,145.0,136.0,184.0
463,4.092738407699038,2286,2000-01-10,2005-12-31,2182,1962,38,624.0,511.0,428.0,390.0,333.0
464,2.756097560975609,82,2000-01-07,2005-10-13,2106,1987,13,31.0,16.0,12.0,13.0,10.0
465,2.92,100,2000-02-11,2005-12-14,2133,1995,5,43.0,17.0,12.0,16.0,12.0
466,3.748618784530387,362,2005-08-11,2005-12-31,142,1990,15,97.0,78.0,55.0,63.0,69.0
467,3.56303317535545,1055,2000-10-04,2005-12-31,1914,1941,59,322.0,250.0,192.0,150.0,141.0
468,3.517040470081933,60415,2003-09-08,2005-12-31,845,2003,0,12363.0,14047.0,13171.0,11517.0,9317.0
469,2.780952380952381,105,2002-02-21,2005-12-18,1396,1998,4,58.0,14.0,14.0,10.0,9.0
470,2.44559585492228,579,2002-06-20,2005-12-22,1281,2001,1,185.0,141.0,95.0,78.0,80.0
471,4.0713333333333335,4500,2003-08-07,2005-12-31,877,1931,72,1072.0,1015.0,972.0,834.0,607.0
472,3.058252427184466,515,2000-03-06,2005-12-29,2124,1998,2,233.0,111.0,87.0,58.0,26.0
473,4.03342937039234,23602,2000-03-05,2005-12-31,2127,1997,3,4618.0,5431.0,5136.0,4700.0,3717.0
474,3.59835255354201,3035,2002-03-20,2005-12-30,1381,1998,4,1020.0,817.0,560.0,397.0,241.0
475,3.0019212295869355,1041,2002-07-13,2005-12-30,1266,1993,9,292.0,198.0,170.0,163.0,218.0
476,4.132708436112481,2027,2004-01-30,2005-12-30,700,2004,0,352.0,422.0,424.0,432.0,397.0
477,3.963855421686747,2241,2001-09-14,2005-12-30,1568,1990,11,542.0,498.0,430.0,405.0,366.0
478,3.2598607888631093,431,2002-02-16,2005-12-29,1412,1962,40,168.0,84.0,61.0,57.0,61.0
479,3.871331828442438,1772,2003-02-20,2005-12-31,1045,1988,15,475.0,413.0,348.0,292.0,244.0
480,2.573816155988858,359,2000-09-25,2005-12-19,1911,1997,3,141.0,95.0,60.0,43.0,20.0
481,3.103723404255319,376,2003-03-05,2005-12-24,1025,2002,1,149.0,88.0,58.0,47.0,34.0
482,3.7875548633725047,56504,2002-11-11,2005-12-31,1146,2002,0,13285.0,14298.0,12463.0,10280.0,6178.0
483,3.45150538829019,90010,2001-07-25,2005-12-31,1620,2001,0,17397.0,20003.0,19251.0,17938.0,15421.0
484,3.5172413793103448,232,2005-04-08,2005-12-28,264,1992,13,73.0,48.0,44.0,25.0,42.0
485,3.5610859728506785,1326,2003-09-13,2005-12-28,837,1967,36,478.0,308.0,240.0,178.0,122.0
486,3.650769230769231,3900,2001-03-16,2005-12-31,1751,1959,42,985.0,977.0,784.0,652.0,502.0
487,3.707581227436823,277,2004-10-27,2005-12-31,430,1968,36,72.0,47.0,37.0,62.0,59.0
488,3.6581459809054513,3247,2002-10-31,2005-12-30,1156,2001,1,989.0,775.0,686.0,458.0,339.0
489,3.5524243680066308,4826,1999-12-30,2005-12-31,2193,1998,1,1539.0,1227.0,932.0,702.0,426.0
490,2.8717067583046965,873,2001-12-15,2005-12-28,1474,1999,2,323.0,244.0,152.0,103.0,51.0
491,3.368055555555556,288,2005-08-29,2005-12-30,123,1966,39,101.0,69.0,49.0,43.0,26.0
492,2.9611143354614047,1723,2001-10-29,2005-12-31,1524,1984,17,721.0,421.0,276.0,191.0,114.0
493,2.60377358490566,106,2002-07-31,2005-12-21,1239,1972,30,59.0,18.0,8.0,12.0,9.0
494,4.001485453425601,27601,2003-07-17,2005-12-31,898,1983,20,5338.0,6622.0,6391.0,5539.0,3711.0
495,3.098330241187384,539,2002-03-30,2005-12-30,1371,2000,2,184.0,115.0,96.0,75.0,69.0
496,3.710638297872341,235,2004-11-10,2005-12-29,414,2004,0,60.0,56.0,44.0,39.0,36.0
497,3.4782608695652173,575,2003-10-14,2005-12-28,806,2003,0,183.0,128.0,102.0,85.0,77.0
498,4.067375886524823,282,2002-12-16,2005-12-19,1099,1989,13,94.0,67.0,42.0,39.0,40.0
499,3.0449205252246028,5788,2001-01-08,2005-12-30,1817,2000,1,2267.0,1505.0,981.0,653.0,382.0
500,3.6353383458646618,532,2003-11-02,2005-12-31,790,2002,1,181.0,111.0,86.0,81.0,73.0
501,3.800645628829304,15179,1999-12-30,2005-12-31,2193,1975,24,4219.0,4051.0,3231.0,2317.0,1361.0
502,3.701331642358909,1577,2004-02-03,2005-12-31,697,2003,1,361.0,316.0,359.0,291.0,250.0
